time,solar_radiation,wind_u,wind_v,cloud_cover,pressure,precipitation,temperature_celsius,dewpoint_celsius,wind_speed,wind_direction,relative_humidity,hour,day_of_week,day_of_year,month,is_weekend,hour_sin,hour_cos,month_sin,month_cos,season,solar_radiation_wm2,precipitation_mm,cloud_cover_pct,year,country,solar_radiation_wm2_lag_1h,solar_radiation_wm2_lag_24h,solar_radiation_wm2_lag_168h,solar_radiation_wm2_rolling_mean_24h,solar_radiation_wm2_rolling_std_24h,wind_speed_lag_1h,wind_speed_lag_24h,wind_speed_lag_168h,wind_speed_rolling_mean_24h,wind_speed_rolling_std_24h,temperature_celsius_lag_1h,temperature_celsius_lag_24h,temperature_celsius_lag_168h,temperature_celsius_rolling_mean_24h,temperature_celsius_rolling_std_24h
2024-12-12 00:00:00,20199.254,-1.2613025,0.27555168,0.7953615,98446.76,0.000118308584,-14.327606,-17.258224,1.291051,167.67645,78.41166,0,3,347,12,0,0.0,1.0,-2.4492935982947064e-16,1.0,winter,5.6109037,0.11830858,79.53615,2024,,14.252095,5.352444,5.6264515,13.696084801821499,19.320672767718968,1.3077307,1.3071203,0.96083593,1.3648854666666665,0.07913128672463564,-14.232361,-14.4036255,-14.402313,-14.645645125000001,0.2935550376928754
2024-12-12 01:00:00,5265.9263,-1.2532605,0.26930496,0.8019295,98426.09,0.00012519136,-14.370544,-17.269394,1.2818686,167.8725,78.61414,1,3,347,12,0,0.2588190451025207,0.9659258262890684,-2.4492935982947064e-16,1.0,winter,1.4627573,0.12519136,80.19295,2024,,5.6109037,1.2253802,1.2928623,13.706853955988167,19.315891340916853,1.291051,1.3577181,0.97092134,1.3642159125,0.07970719434856892,-14.327606,-14.497101,-14.454254,-14.642477645833333,0.29667354914443655
2024-12-12 02:00:00,308.05032,-1.2568979,0.26704863,0.8021426,98397.56,0.00012940454,-14.449768,-17.337967,1.2849542,168.00494,78.67145,2,3,347,12,0,0.4999999999999999,0.8660254037844387,-2.4492935982947064e-16,1.0,winter,0.08556953,0.12940453,80.214264,2024,,1.4627573,0.05100522,0.09124529,13.716744668488166,19.309281963476124,1.2818686,1.3818016,0.9774788,1.361055516666667,0.08146047080215461,-14.370544,-14.560486,-14.613525,-14.637204437500001,0.3004703310739156
2024-12-12 03:00:00,0.0,-1.2525983,0.2767265,0.7971939,98365.07,0.00013329413,-14.501709,-17.384918,1.2828016,167.5422,78.69587,3,3,347,12,0,0.7071067811865476,0.7071067811865476,-2.4492935982947064e-16,1.0,winter,0.0,0.13329414,79.71939,2024,,0.08556953,0.0,0.0,13.7181848480715,19.308219650819723,1.2849542,1.3947793,0.9757545,1.3570202083333331,0.0827762285453838,-14.449768,-14.632935,-14.691315,-14.6325911875,0.3025422418452388
2024-12-12 04:00:00,0.0,-1.2313981,0.2986017,0.79025906,98334.31,0.00013402128,-14.512756,-17.394241,1.267085,166.36945,78.705444,4,3,347,12,0,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,winter,0.0,0.13402128,79.02591,2024,,0.0,0.0,0.0,13.7181848480715,19.308219650819723,1.2828016,1.401333,0.97141653,1.3523544708333333,0.0837060037704264,-14.501709,-14.697662,-14.749054,-14.627123437499998,0.30371927142140986
2024-12-12 05:00:00,0.0,-1.2168728,0.31095207,0.78224874,98311.86,0.0001330913,-14.539429,-17.410843,1.2559739,165.66573,78.76777,5,3,347,12,0,0.9659258262890684,0.2588190451025207,-2.4492935982947064e-16,1.0,winter,0.0,0.13309129,78.22488,2024,,0.0,0.0,0.0,13.7181848480715,19.308219650819723,1.267085,1.3933419,0.9599076,1.3467608041666665,0.08476951726533109,-14.512756,-14.776123,-14.819458,-14.619419020833334,0.3041969994739409
2024-12-12 06:00:00,0.0,-1.190258,0.3196225,0.78156453,98292.266,0.00012920213,-14.540863,-17.409012,1.2324256,164.96884,78.789185,6,3,347,12,0,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,winter,0.0,0.12920213,78.156456,2024,,0.0,0.0,0.0,13.7181848480715,19.308219650819723,1.2559739,1.3829366,0.9508305,1.3410371374999999,0.08611449637006391,-14.539429,-14.793915,-14.819183,-14.609556770833331,0.3027290124266326
2024-12-12 07:00:00,0.0,-1.175663,0.3090799,0.78362393,98282.14,0.00012132926,-14.5868225,-17.447205,1.2156125,165.27034,78.83315,7,3,347,12,0,0.9659258262890684,-0.2588190451025206,-2.4492935982947064e-16,1.0,winter,0.0,0.12132926,78.3624,2024,,0.0,0.0,0.0,13.7181848480715,19.308219650819723,1.2324256,1.3698266,0.934304,1.3347658458333334,0.08838115377920204,-14.540863,-14.83255,-14.824371,-14.5990129375,0.3004268270577412
2024-12-12 08:00:00,0.0,-1.1617275,0.2964038,0.7894084,98269.984,0.000118998614,-14.556488,-17.412659,1.1989437,165.68689,78.86609,8,3,347,12,0,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,winter,0.0,0.11899862,78.94084,2024,,0.0,0.0,0.0,13.7181848480715,19.308219650819723,1.2156125,1.3540759,0.92008567,1.3283402583333335,0.0912796941665387,-14.5868225,-14.8750305,-14.820282,-14.588774291666667,0.29628038526462896
2024-12-12 09:00:00,0.0,-1.1499931,0.26866463,0.7949698,98262.625,0.00011821856,-14.604095,-17.456406,1.1809592,166.85025,78.883896,9,3,347,12,0,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0,winter,0.0,0.118218556,79.49698,2024,,0.0,0.0,0.0,13.7181848480715,19.308219650819723,1.1989437,1.3376971,0.8786919,1.3218764166666668,0.09480276897498549,-14.556488,-14.884216,-14.7178955,-14.575501687500001,0.28996697212494954
